WorkOrderID,Date,TruckID,DriverID,IssueType,RepairReason,LaborHours,Mechanic,IsWarranty,VendorUsed,LaborCost,PartsCost,TotalCost
WO02336,11/13/2024,2510,10,Reactive,Transmission Trouble,3.93,Tech_1,FALSE,FALSE,125.76,20.14,145.9
WO02337,11/28/2024,2511,11,Reactive,Fuel System Issue,1.21,Tech_1,FALSE,FALSE,38.72,256.91,295.63
WO02338,11/18/2024,2511,11,Preventative,Oil Change,4.33,Lead_2,FALSE,FALSE,173.2,67.14,240.34
WO02339,11/5/2024,2511,11,Reactive,Engine Overheating,2.06,Lead_1,FALSE,FALSE,82.4,326.31,408.71
WO02340,11/23/2024,2511,11,Preventative,Air Filter Replacement,3.16,Lead_1,FALSE,FALSE,126.4,362.35,488.75
WO02341,11/17/2024,2511,11,Reactive,Blown Tire - Curb Damage,1.8,Tech_2,FALSE,FALSE,57.6,248.84,306.44
WO02342,11/14/2024,2511,11,Preventative,Oil Change,4.29,Tech_1,FALSE,FALSE,137.28,398.36,535.64
WO02343,11/6/2024,2511,11,Preventative,Air Filter Replacement,4.09,Lead_2,FALSE,FALSE,163.6,758.43,922.03
WO02344,11/5/2024,2511,11,Preventative,Brake Pad Replacement,3.47,Tech_2,FALSE,FALSE,111.04,160.32,271.36
WO02345,11/16/2024,2511,11,Reactive,Broken Headlight,3.96,Assistant,FALSE,FALSE,87.12,45.05,132.17
WO02346,11/19/2024,2512,12,Reactive,Suspension Issue,4.04,Tech_1,FALSE,FALSE,129.28,588.65,717.93
WO02347,11/8/2024,2512,12,Reactive,Coolant Leak,3,Vendor,FALSE,TRUE,0,345.13,345.13
WO02348,11/24/2024,2512,12,Preventative,Brake Pad Replacement,1.54,Vendor,FALSE,TRUE,0,158.09,158.09
WO02349,11/8/2024,2512,12,Reactive,Roadside Repair,0.55,Tech_1,FALSE,FALSE,17.6,46.75,64.35
WO02350,11/16/2024,2512,12,Reactive,Roadside Repair,3.12,Assistant,FALSE,FALSE,68.64,544.34,612.98
WO02351,11/25/2024,2512,12,Reactive,Coolant Leak,2.97,Lead_2,FALSE,FALSE,118.8,750.2,869
WO02352,11/28/2024,2513,13,Preventative,Brake Pad Replacement,3.58,Lead_2,FALSE,FALSE,143.2,696.08,839.28
WO02353,11/6/2024,2513,13,Reactive,Roadside Repair,1.4,Vendor,FALSE,TRUE,0,455.34,455.34
WO02354,11/8/2024,2513,13,Reactive,Tire Repair,1.97,Vendor,FALSE,TRUE,0,39.85,39.85
WO02355,11/19/2024,2513,13,Reactive,Turbo Failure,2.34,Lead_2,FALSE,FALSE,93.6,724.94,818.54
WO02356,11/5/2024,2513,13,Reactive,Coolant Leak,1.86,Vendor,FALSE,TRUE,0,166.43,166.43
WO02357,11/22/2024,2513,13,Reactive,Coolant Leak,1.53,Assistant,FALSE,FALSE,33.66,49.44,83.1
WO02358,11/21/2024,2513,13,Reactive,Broken Headlight,2.31,Tech_1,FALSE,FALSE,73.92,209.75,283.67
WO02359,11/13/2024,2514,14,Reactive,Suspension Issue,3.77,Tech_2,FALSE,FALSE,120.64,792.49,913.13
WO02360,11/26/2024,2514,14,Reactive,Electrical Fault,4.43,Assistant,FALSE,FALSE,97.46,233.83,331.29
WO02361,11/4/2024,2514,14,Reactive,Electrical Fault,1.54,Tech_2,FALSE,FALSE,49.28,728.88,778.16
WO02362,11/16/2024,2514,14,Reactive,Check Engine Light,2.49,Assistant,FALSE,FALSE,54.78,45.01,99.79
WO02363,11/14/2024,2514,14,Preventative,Oil Change,0.75,Lead_2,FALSE,FALSE,30,104.13,134.13
WO02364,11/16/2024,2514,14,Preventative,Brake Pad Replacement,1.99,Lead_2,FALSE,FALSE,79.6,680.67,760.27
WO02365,11/14/2024,2514,14,Reactive,Turbo Failure,1.56,Assistant,FALSE,FALSE,34.32,256.02,290.34
WO02366,11/4/2024,2514,14,Preventative,Air Filter Replacement,2.97,Lead_1,FALSE,FALSE,118.8,785.5,904.3
WO02367,11/25/2024,2514,14,Preventative,Brake Pad Replacement,1.86,Assistant,FALSE,FALSE,40.92,442.44,483.36
WO02368,11/3/2024,2515,15,Reactive,Electrical Fault,2.72,Tech_2,FALSE,FALSE,87.04,242.19,329.23
WO02369,11/15/2024,2515,15,Reactive,Coolant Leak,1.19,Vendor,FALSE,TRUE,0,99.98,99.98
WO02370,11/6/2024,2515,15,Reactive,Roadside Repair,0.54,Tech_1,FALSE,FALSE,17.28,792.49,809.77
WO02371,11/16/2024,2515,15,Reactive,Blown Tire - Curb Damage,0.79,Lead_1,FALSE,FALSE,31.6,660.48,692.08
WO02372,11/24/2024,2515,15,Reactive,Engine Overheating,3.08,Vendor,FALSE,TRUE,0,359.15,359.15
WO02373,11/18/2024,2515,15,Preventative,Brake Pad Replacement,2.34,Lead_1,FALSE,FALSE,93.6,50.77,144.37
WO02374,11/4/2024,2515,15,Reactive,Electrical Fault,3.21,Lead_1,FALSE,FALSE,128.4,70.86,199.26
WO02375,11/7/2024,2515,15,Preventative,Oil Change,4.2,Assistant,FALSE,FALSE,92.4,330.12,422.52
WO02376,11/20/2024,2516,16,Reactive,Suspension Issue,2.58,Assistant,FALSE,FALSE,56.76,689.2,745.96
WO02377,11/4/2024,2516,16,Reactive,Coolant Leak,2.41,Lead_2,FALSE,FALSE,96.4,405.79,502.19
WO02378,11/24/2024,2516,16,Reactive,Transmission Trouble,1.42,Assistant,FALSE,FALSE,31.24,200.8,232.04
WO02379,11/17/2024,2516,16,Preventative,Air Filter Replacement,3.74,Assistant,FALSE,FALSE,82.28,665.89,748.17
WO02380,11/19/2024,2516,16,Preventative,Tire Replacement,1,Lead_2,FALSE,FALSE,40,346.39,386.39
WO02381,11/1/2024,2516,16,Reactive,Tire Repair,2.35,Lead_2,FALSE,FALSE,94,36.53,130.53
WO02382,11/9/2024,2516,16,Reactive,Coolant Leak,1.24,Tech_1,FALSE,FALSE,39.68,70.57,110.25
WO02383,11/18/2024,2516,16,Reactive,Air Hose Leak,2.26,Assistant,FALSE,FALSE,49.72,368.1,417.82
WO02384,11/16/2024,2516,16,Reactive,Tire Repair,2,Tech_2,FALSE,FALSE,64,519.24,583.24
WO02385,11/4/2024,2516,16,Preventative,Air Filter Replacement,0.55,Vendor,FALSE,TRUE,0,349.83,349.83
WO02386,11/18/2024,2517,17,Preventative,Oil Change,3.22,Lead_2,FALSE,FALSE,128.8,86.89,215.69
WO02387,11/21/2024,2517,17,Reactive,Roadside Repair,3.55,Assistant,FALSE,FALSE,78.1,177.14,255.24
WO02388,11/19/2024,2517,17,Reactive,Fuel System Issue,1.35,Tech_2,FALSE,FALSE,43.2,683.87,727.07
WO02389,11/16/2024,2517,17,Preventative,Air Filter Replacement,3.65,Lead_1,FALSE,FALSE,146,150.41,296.41
WO02390,11/24/2024,2517,17,Reactive,Tire Repair,3.9,Assistant,FALSE,FALSE,85.8,551.12,636.92
WO02391,11/7/2024,2517,17,Reactive,Check Engine Light,3.64,Tech_2,FALSE,FALSE,116.48,505.56,622.04
WO02392,11/5/2024,2517,17,Preventative,Air Filter Replacement,1.67,Lead_1,FALSE,FALSE,66.8,240.7,307.5
WO02393,11/5/2024,2517,17,Reactive,Turbo Failure,0.57,Tech_2,FALSE,FALSE,18.24,445.57,463.81
WO02394,11/9/2024,2517,17,Reactive,Air Hose Leak,2.16,Lead_2,FALSE,FALSE,86.4,316.11,402.51
WO02395,11/21/2024,2517,17,Preventative,Tire Replacement,2.4,Assistant,FALSE,FALSE,52.8,643.67,696.47
WO02396,11/12/2024,2518,18,Reactive,Suspension Issue,3.83,Tech_2,FALSE,FALSE,122.56,234.17,356.73
WO02397,11/12/2024,2518,18,Preventative,Brake Pad Replacement,1.85,Tech_2,FALSE,FALSE,59.2,586.42,645.62
WO02398,11/25/2024,2518,18,Reactive,Turbo Failure,3.65,Assistant,FALSE,FALSE,80.3,787.65,867.95
WO02399,11/2/2024,2518,18,Reactive,Air Hose Leak,0.66,Lead_1,FALSE,FALSE,26.4,334.25,360.65
WO02400,11/28/2024,2518,18,Reactive,Air Hose Leak,4.08,Assistant,FALSE,FALSE,89.76,163.73,253.49
WO02401,11/23/2024,2518,18,Preventative,Oil Change,3.22,Tech_2,FALSE,FALSE,103.04,541.88,644.92
WO02402,11/1/2024,2518,18,Reactive,Roadside Repair,4.32,Vendor,FALSE,TRUE,0,738.63,738.63
WO02403,11/26/2024,2518,18,Preventative,Tire Replacement,2.04,Lead_1,FALSE,FALSE,81.6,357.22,438.82
WO02404,11/5/2024,2518,18,Reactive,Fuel System Issue,0.66,Tech_2,FALSE,FALSE,21.12,475.73,496.85
WO02405,11/17/2024,2518,18,Reactive,Engine Overheating,2.22,Tech_1,FALSE,FALSE,71.04,339.42,410.46
WO02406,11/23/2024,2519,19,Reactive,Roadside Repair,0.94,Lead_1,FALSE,FALSE,37.6,104.34,141.94
WO02407,11/5/2024,2519,19,Preventative,Air Filter Replacement,3.17,Lead_2,FALSE,FALSE,126.8,66.28,193.08
WO02408,11/6/2024,2519,19,Reactive,Blown Tire - Curb Damage,1.92,Assistant,FALSE,FALSE,42.24,660.31,702.55
WO02409,11/23/2024,2519,19,Reactive,Blown Tire - Curb Damage,0.68,Lead_1,FALSE,FALSE,27.2,679.59,706.79
WO02410,11/11/2024,2519,19,Reactive,Engine Overheating,4.49,Vendor,FALSE,TRUE,0,221.7,221.7
WO02411,11/14/2024,2519,19,Preventative,Oil Change,0.52,Vendor,FALSE,TRUE,0,523.35,523.35
WO02412,11/12/2024,2519,19,Reactive,Turbo Failure,4.31,Tech_1,FALSE,FALSE,137.92,61.76,199.68
WO02413,11/24/2024,2519,19,Reactive,Roadside Repair,2.72,Lead_1,FALSE,FALSE,108.8,82.66,191.46
WO02414,11/1/2024,2519,19,Preventative,Brake Pad Replacement,1.51,Assistant,FALSE,FALSE,33.22,765.38,798.6
WO02415,11/17/2024,2519,19,Reactive,Transmission Trouble,0.74,Lead_1,FALSE,FALSE,29.6,653.72,683.32
WO02416,11/25/2024,2519,19,Reactive,Coolant Leak,3.35,Lead_1,FALSE,FALSE,134,472.37,606.37
WO02417,11/24/2024,2519,19,Preventative,Tire Replacement,1.09,Vendor,FALSE,TRUE,0,735.32,735.32
WO02418,11/6/2024,2520,20,Reactive,Transmission Trouble,2.11,Lead_1,FALSE,FALSE,84.4,596.81,681.21
WO02419,11/9/2024,2520,20,Preventative,Air Filter Replacement,4.12,Tech_1,FALSE,FALSE,131.84,358.99,490.83
WO02420,11/24/2024,2520,20,Preventative,Brake Pad Replacement,2.47,Vendor,FALSE,TRUE,0,434.46,434.46
WO02421,11/1/2024,2520,20,Reactive,Air Hose Leak,3.78,Vendor,FALSE,TRUE,0,359.69,359.69
WO02422,11/3/2024,2520,20,Reactive,Electrical Fault,3.58,Lead_2,FALSE,FALSE,143.2,142.23,285.43
WO02423,11/7/2024,2520,20,Reactive,Blown Tire - Curb Damage,4.33,Tech_2,FALSE,FALSE,138.56,696.81,835.37
WO02424,11/1/2024,2520,20,Preventative,Tire Replacement,1.88,Tech_1,FALSE,FALSE,60.16,283.86,344.02
WO02425,11/16/2024,2520,20,Reactive,Broken Headlight,4.12,Tech_2,FALSE,FALSE,131.84,412.52,544.36
WO02426,11/15/2024,2520,20,Preventative,Air Filter Replacement,3.03,Tech_2,FALSE,FALSE,96.96,61.36,158.32
WO02427,11/4/2024,2520,20,Reactive,Transmission Trouble,3.65,Tech_2,FALSE,FALSE,116.8,572.26,689.06
WO02428,11/16/2024,2520,20,Reactive,Tire Repair,0.58,Tech_2,FALSE,FALSE,18.56,663.67,682.23
WO02429,11/21/2024,2521,21,Preventative,Tire Replacement,2.78,Lead_1,TRUE,FALSE,0,0,0
WO02430,11/23/2024,2521,21,Reactive,Blown Tire - Curb Damage,2.67,Assistant,TRUE,FALSE,0,0,0
WO02431,11/18/2024,2521,21,Reactive,Tire Repair,4.3,Lead_2,TRUE,FALSE,0,0,0
WO02432,11/2/2024,2521,21,Reactive,Suspension Issue,2.52,Tech_1,TRUE,FALSE,0,0,0
WO02433,11/24/2024,2521,21,Reactive,Tire Repair,3,Lead_1,TRUE,FALSE,0,0,0
WO02434,11/24/2024,2521,21,Preventative,Air Filter Replacement,1.61,Lead_2,TRUE,FALSE,0,0,0
WO02435,11/24/2024,2521,21,Preventative,Tire Replacement,3.08,Assistant,TRUE,FALSE,0,0,0
WO02436,11/11/2024,2521,21,Preventative,Air Filter Replacement,1.58,Tech_2,TRUE,FALSE,0,0,0
WO02437,11/22/2024,2521,21,Preventative,Oil Change,1.21,Assistant,TRUE,FALSE,0,0,0
WO02438,11/9/2024,2521,21,Reactive,Transmission Trouble,3.64,Lead_2,TRUE,FALSE,0,0,0
WO02439,11/1/2024,2522,22,Preventative,Brake Pad Replacement,4.25,Lead_2,TRUE,FALSE,0,0,0
WO02440,11/4/2024,2522,22,Reactive,Check Engine Light,2.03,Lead_1,TRUE,FALSE,0,0,0
WO02441,11/23/2024,2522,22,Preventative,Tire Replacement,2.74,Lead_1,TRUE,FALSE,0,0,0
WO02442,11/3/2024,2522,22,Preventative,Brake Pad Replacement,2.42,Tech_1,TRUE,FALSE,0,0,0
WO02443,11/10/2024,2522,22,Preventative,Tire Replacement,3.62,Tech_2,TRUE,FALSE,0,0,0
WO02444,11/6/2024,2522,22,Preventative,Tire Replacement,3.49,Assistant,TRUE,FALSE,0,0,0
WO02445,11/7/2024,2522,22,Preventative,Air Filter Replacement,3.85,Tech_2,TRUE,FALSE,0,0,0
WO02446,11/4/2024,2522,22,Reactive,Blown Tire - Curb Damage,4.5,Assistant,TRUE,FALSE,0,0,0
WO02447,11/14/2024,2522,22,Reactive,Tire Repair,4.13,Tech_2,TRUE,FALSE,0,0,0
WO02448,11/14/2024,2522,22,Reactive,Fuel System Issue,2.05,Lead_2,TRUE,FALSE,0,0,0
WO02449,11/11/2024,2523,23,Preventative,Air Filter Replacement,3.79,Lead_2,TRUE,FALSE,0,0,0
WO02450,11/26/2024,2523,23,Reactive,Suspension Issue,3.91,Tech_2,TRUE,FALSE,0,0,0
WO02451,11/2/2024,2523,23,Preventative,Air Filter Replacement,1.56,Tech_1,TRUE,FALSE,0,0,0
WO02452,11/7/2024,2523,23,Preventative,Tire Replacement,3.21,Lead_2,TRUE,FALSE,0,0,0
WO02453,11/9/2024,2523,23,Preventative,Oil Change,0.5,Tech_1,TRUE,FALSE,0,0,0
WO02454,11/12/2024,2523,23,Reactive,Roadside Repair,3.84,Lead_2,TRUE,FALSE,0,0,0
WO02455,11/25/2024,2523,23,Preventative,Tire Replacement,1.66,Lead_1,TRUE,FALSE,0,0,0
WO02456,11/13/2024,2524,24,Preventative,Air Filter Replacement,2.83,Lead_1,TRUE,FALSE,0,0,0
WO02457,11/13/2024,2524,24,Reactive,Coolant Leak,2.52,Tech_2,TRUE,FALSE,0,0,0
WO02458,11/14/2024,2524,24,Preventative,Oil Change,0.57,Assistant,TRUE,FALSE,0,0,0
WO02459,11/8/2024,2524,24,Preventative,Air Filter Replacement,1.98,Lead_1,TRUE,FALSE,0,0,0
WO02460,11/15/2024,2524,24,Preventative,Air Filter Replacement,0.91,Lead_2,TRUE,FALSE,0,0,0
WO02461,11/19/2024,2524,24,Reactive,Coolant Leak,2.79,Lead_2,TRUE,FALSE,0,0,0
WO02462,11/15/2024,2524,24,Reactive,Engine Overheating,3.23,Lead_1,TRUE,FALSE,0,0,0
WO02463,11/19/2024,2524,24,Reactive,Tire Repair,4.14,Lead_1,TRUE,FALSE,0,0,0
WO02464,11/22/2024,2524,24,Preventative,Oil Change,2.45,Assistant,TRUE,FALSE,0,0,0
WO02465,11/20/2024,2524,24,Reactive,Fuel System Issue,3.49,Lead_1,TRUE,FALSE,0,0,0
WO02466,11/7/2024,2524,24,Reactive,Suspension Issue,1.48,Tech_2,TRUE,FALSE,0,0,0
WO02467,11/17/2024,2525,25,Reactive,Engine Overheating,0.54,Assistant,TRUE,FALSE,0,0,0
WO02468,11/10/2024,2525,25,Reactive,Transmission Trouble,2.63,Lead_1,TRUE,FALSE,0,0,0
WO02469,11/18/2024,2525,25,Preventative,Brake Pad Replacement,0.54,Lead_2,TRUE,FALSE,0,0,0
WO02470,11/20/2024,2525,25,Reactive,Broken Headlight,3.34,Lead_1,TRUE,FALSE,0,0,0
WO02471,11/27/2024,2525,25,Preventative,Air Filter Replacement,2.61,Tech_2,TRUE,FALSE,0,0,0
WO02472,11/13/2024,2525,25,Reactive,Tire Repair,2.91,Tech_2,TRUE,FALSE,0,0,0
WO02473,11/17/2024,2525,25,Preventative,Brake Pad Replacement,0.76,Lead_2,TRUE,FALSE,0,0,0
WO02474,11/9/2024,2525,25,Preventative,Tire Replacement,3.69,Assistant,TRUE,FALSE,0,0,0
WO02475,11/24/2024,2525,25,Reactive,Fuel System Issue,4.03,Lead_2,TRUE,FALSE,0,0,0
WO02476,11/21/2024,2525,25,Reactive,Fuel System Issue,1.59,Lead_1,TRUE,FALSE,0,0,0
WO02477,11/23/2024,2525,25,Reactive,Transmission Trouble,1.17,Lead_2,TRUE,FALSE,0,0,0
WO02478,12/9/2024,2501,1,Reactive,Transmission Trouble,1.79,Assistant,FALSE,FALSE,39.38,455.09,494.47
WO02479,12/6/2024,2501,1,Reactive,Fuel System Issue,2.64,Tech_1,FALSE,FALSE,84.48,549.54,634.02
WO02480,12/6/2024,2501,1,Preventative,Oil Change,3.81,Vendor,FALSE,TRUE,0,694.51,694.51
WO02481,12/12/2024,2501,1,Reactive,Fuel System Issue,0.67,Assistant,FALSE,FALSE,14.74,467.68,482.42
WO02482,12/8/2024,2501,1,Reactive,Roadside Repair,2.89,Vendor,FALSE,TRUE,0,353.72,353.72
WO02483,12/17/2024,2501,1,Preventative,Oil Change,2.87,Assistant,FALSE,FALSE,63.14,659.22,722.36
WO02484,12/12/2024,2501,1,Reactive,Broken Headlight,3.57,Assistant,FALSE,FALSE,78.54,726.19,804.73
WO02485,12/3/2024,2501,1,Reactive,Electrical Fault,2.48,Tech_1,FALSE,FALSE,79.36,184.79,264.15
WO02486,12/23/2024,2501,1,Reactive,Tire Repair,2.8,Lead_2,FALSE,FALSE,112,475.04,587.04
WO02487,12/7/2024,2501,1,Preventative,Oil Change,3.34,Tech_1,FALSE,FALSE,106.88,35.62,142.5
WO02488,12/18/2024,2502,2,Preventative,Air Filter Replacement,0.86,Lead_2,FALSE,FALSE,34.4,200.21,234.61
WO02489,12/13/2024,2502,2,Reactive,EGR Valve Replacement,2.68,Assistant,FALSE,FALSE,58.96,325.64,384.6
WO02490,12/22/2024,2502,2,Reactive,Broken Headlight,3.88,Lead_2,FALSE,FALSE,155.2,251.5,406.7
WO02491,12/8/2024,2502,2,Preventative,Brake Pad Replacement,2.3,Tech_2,FALSE,FALSE,73.6,529.19,602.79
WO02492,12/12/2024,2502,2,Preventative,Air Filter Replacement,2.14,Tech_1,FALSE,FALSE,68.48,792.83,861.31
WO02493,12/9/2024,2502,2,Preventative,Oil Change,2.41,Tech_1,FALSE,FALSE,77.12,145.62,222.74
WO02494,12/21/2024,2502,2,Reactive,Blown Tire - Curb Damage,1.06,Lead_1,FALSE,FALSE,42.4,625.88,668.28
WO02495,12/19/2024,2502,2,Reactive,Broken Headlight,2.48,Assistant,FALSE,FALSE,54.56,33.94,88.5
WO02496,12/22/2024,2502,2,Reactive,Check Engine Light,0.86,Assistant,FALSE,FALSE,18.92,389.66,408.58
WO02497,12/13/2024,2502,2,Preventative,Brake Pad Replacement,1.84,Lead_2,FALSE,FALSE,73.6,273.67,347.27
WO02498,12/2/2024,2502,2,Preventative,Tire Replacement,0.6,Tech_2,FALSE,FALSE,19.2,258.95,278.15
WO02499,12/23/2024,2502,2,Reactive,Check Engine Light,1.06,Assistant,FALSE,FALSE,23.32,291.65,314.97
WO02500,12/28/2024,2503,3,Reactive,Coolant Leak,4,Tech_2,FALSE,FALSE,128,124.93,252.93
WO02501,12/25/2024,2503,3,Reactive,Coolant Leak,0.94,Vendor,FALSE,TRUE,0,466.96,466.96
WO02502,12/20/2024,2503,3,Reactive,Turbo Failure,3.85,Tech_1,FALSE,FALSE,123.2,429.66,552.86
WO02503,12/12/2024,2503,3,Reactive,Coolant Leak,3.47,Tech_2,FALSE,FALSE,111.04,191.51,302.55
WO02504,12/5/2024,2503,3,Reactive,Air Hose Leak,3.27,Assistant,FALSE,FALSE,71.94,747.04,818.98
WO02505,12/9/2024,2503,3,Reactive,Suspension Issue,2.18,Tech_1,FALSE,FALSE,69.76,398.34,468.1
WO02506,12/25/2024,2503,3,Reactive,Roadside Repair,0.8,Tech_2,FALSE,FALSE,25.6,715.33,740.93
WO02507,12/19/2024,2503,3,Reactive,Tire Repair,2.07,Tech_2,FALSE,FALSE,66.24,302.59,368.83
WO02508,12/15/2024,2504,4,Reactive,Blown Tire - Curb Damage,2.9,Lead_2,FALSE,FALSE,116,161.04,277.04
WO02509,12/15/2024,2504,4,Reactive,Check Engine Light,2.76,Tech_1,FALSE,FALSE,88.32,386.99,475.31
WO02510,12/10/2024,2504,4,Reactive,Fuel System Issue,3.35,Tech_2,FALSE,FALSE,107.2,349.7,456.9
WO02511,12/7/2024,2504,4,Preventative,Oil Change,3.32,Lead_2,FALSE,FALSE,132.8,97.37,230.17
WO02512,12/16/2024,2504,4,Preventative,Brake Pad Replacement,0.79,Assistant,FALSE,FALSE,17.38,193.74,211.12
WO02513,12/8/2024,2504,4,Reactive,Suspension Issue,2.96,Tech_2,FALSE,FALSE,94.72,166.8,261.52
WO02514,12/7/2024,2504,4,Reactive,Broken Headlight,1.91,Vendor,FALSE,TRUE,0,131.59,131.59
WO02515,12/17/2024,2505,5,Preventative,Air Filter Replacement,1.4,Lead_2,FALSE,FALSE,56,680.44,736.44
WO02516,12/24/2024,2505,5,Preventative,Brake Pad Replacement,0.77,Tech_1,FALSE,FALSE,24.64,764.98,789.62
WO02517,12/14/2024,2505,5,Reactive,Transmission Trouble,0.79,Lead_2,FALSE,FALSE,31.6,45.32,76.92
WO02518,12/23/2024,2505,5,Reactive,Fuel System Issue,1.24,Tech_2,FALSE,FALSE,39.68,365.6,405.28
WO02519,12/1/2024,2505,5,Preventative,Brake Pad Replacement,1.98,Vendor,FALSE,TRUE,0,669.56,669.56
WO02520,12/14/2024,2505,5,Reactive,Check Engine Light,0.96,Assistant,FALSE,FALSE,21.12,452.91,474.03
WO02521,12/9/2024,2506,6,Reactive,Roadside Repair,4.39,Tech_2,FALSE,FALSE,140.48,49.29,189.77
WO02522,12/14/2024,2506,6,Reactive,Roadside Repair,1.96,Tech_2,FALSE,FALSE,62.72,760.69,823.41
WO02523,12/26/2024,2506,6,Preventative,Brake Pad Replacement,4.05,Assistant,FALSE,FALSE,89.1,561.13,650.23
WO02524,12/2/2024,2506,6,Preventative,Air Filter Replacement,2.6,Assistant,FALSE,FALSE,57.2,785.11,842.31
WO02525,12/7/2024,2506,6,Preventative,Tire Replacement,3.53,Lead_2,FALSE,FALSE,141.2,496.2,637.4
WO02526,12/25/2024,2506,6,Reactive,Engine Overheating,3.63,Tech_2,FALSE,FALSE,116.16,133.19,249.35
WO02527,12/17/2024,2506,6,Preventative,Brake Pad Replacement,3.61,Lead_2,FALSE,FALSE,144.4,198.61,343.01
WO02528,12/8/2024,2506,6,Preventative,Oil Change,0.57,Tech_1,FALSE,FALSE,18.24,668.87,687.11
WO02529,12/21/2024,2507,7,Preventative,Oil Change,2.92,Lead_2,FALSE,FALSE,116.8,455.06,571.86
WO02530,12/16/2024,2507,7,Preventative,Air Filter Replacement,1.23,Tech_1,FALSE,FALSE,39.36,605.41,644.77
WO02531,12/21/2024,2507,7,Preventative,Oil Change,4.24,Lead_1,FALSE,FALSE,169.6,781.93,951.53
WO02532,12/13/2024,2507,7,Preventative,Brake Pad Replacement,3.08,Tech_2,FALSE,FALSE,98.56,111.73,210.29
WO02533,12/6/2024,2507,7,Reactive,Coolant Leak,2.39,Tech_1,FALSE,FALSE,76.48,564.68,641.16
WO02534,12/5/2024,2507,7,Preventative,Oil Change,1.58,Lead_1,FALSE,FALSE,63.2,540.99,604.19
WO02535,12/16/2024,2508,8,Preventative,Air Filter Replacement,2.48,Assistant,FALSE,FALSE,54.56,263.45,318.01
WO02536,12/3/2024,2508,8,Preventative,Tire Replacement,3.18,Lead_2,FALSE,FALSE,127.2,513.42,640.62
WO02537,12/9/2024,2508,8,Preventative,Oil Change,1.88,Lead_1,FALSE,FALSE,75.2,633.59,708.79
WO02538,12/5/2024,2508,8,Reactive,Fuel System Issue,1.28,Tech_1,FALSE,FALSE,40.96,543.74,584.7
WO02539,12/22/2024,2508,8,Preventative,Tire Replacement,0.89,Tech_2,FALSE,FALSE,28.48,293.95,322.43
WO02540,12/6/2024,2508,8,Reactive,Coolant Leak,2.88,Assistant,FALSE,FALSE,63.36,533.15,596.51
WO02541,12/12/2024,2508,8,Preventative,Air Filter Replacement,2.66,Assistant,FALSE,FALSE,58.52,625.74,684.26
WO02542,12/11/2024,2508,8,Reactive,Suspension Issue,3.83,Vendor,FALSE,TRUE,0,570.38,570.38
WO02543,12/11/2024,2508,8,Reactive,Electrical Fault,3.39,Lead_1,FALSE,FALSE,135.6,583.18,718.78
WO02544,12/10/2024,2508,8,Reactive,Coolant Leak,4.32,Vendor,FALSE,TRUE,0,120.29,120.29
WO02545,12/6/2024,2509,9,Reactive,Coolant Leak,1.24,Assistant,FALSE,FALSE,27.28,103.03,130.31
WO02546,12/19/2024,2509,9,Preventative,Brake Pad Replacement,1.95,Vendor,FALSE,TRUE,0,219.23,219.23
WO02547,12/14/2024,2509,9,Reactive,Transmission Trouble,2.77,Vendor,FALSE,TRUE,0,330.6,330.6
WO02548,12/15/2024,2509,9,Reactive,Tire Repair,2.39,Tech_2,FALSE,FALSE,76.48,697.53,774.01
WO02549,12/19/2024,2509,9,Reactive,Check Engine Light,1.03,Vendor,FALSE,TRUE,0,548.06,548.06
WO02550,12/18/2024,2509,9,Reactive,Roadside Repair,2.5,Vendor,FALSE,TRUE,0,312.47,312.47
WO02551,12/5/2024,2509,9,Preventative,Air Filter Replacement,1.65,Tech_1,FALSE,FALSE,52.8,101.62,154.42
WO02552,12/4/2024,2510,10,Reactive,Transmission Trouble,4.3,Lead_1,FALSE,FALSE,172,284.83,456.83
WO02553,12/25/2024,2510,10,Reactive,Air Hose Leak,3.77,Lead_2,FALSE,FALSE,150.8,173.1,323.9
WO02554,12/18/2024,2510,10,Reactive,Suspension Issue,1.97,Lead_2,FALSE,FALSE,78.8,71.36,150.16
WO02555,12/16/2024,2510,10,Reactive,EGR Valve Replacement,3.48,Lead_1,FALSE,FALSE,139.2,596.88,736.08
WO02556,12/3/2024,2510,10,Reactive,Tire Repair,0.9,Tech_2,FALSE,FALSE,28.8,747.09,775.89
WO02557,12/19/2024,2510,10,Reactive,Tire Repair,2.12,Lead_2,FALSE,FALSE,84.8,184.25,269.05
WO02558,12/3/2024,2510,10,Reactive,Air Hose Leak,1.64,Vendor,FALSE,TRUE,0,659,659
WO02559,12/26/2024,2510,10,Reactive,Engine Overheating,3.84,Vendor,FALSE,TRUE,0,301.41,301.41
WO02560,12/16/2024,2510,10,Reactive,Check Engine Light,2.48,Tech_2,FALSE,FALSE,79.36,122.95,202.31
WO02561,12/7/2024,2510,10,Preventative,Tire Replacement,2.86,Lead_2,FALSE,FALSE,114.4,636.1,750.5
WO02562,12/20/2024,2510,10,Reactive,Coolant Leak,1.14,Assistant,FALSE,FALSE,25.08,525.12,550.2
WO02563,12/5/2024,2511,11,Preventative,Air Filter Replacement,2.23,Tech_1,FALSE,FALSE,71.36,649.38,720.74
WO02564,12/25/2024,2511,11,Reactive,Blown Tire - Curb Damage,0.81,Tech_1,FALSE,FALSE,25.92,102.98,128.9
